X,Y,Z,class
0.12,-1.34,0.37,1
0.06,-1.16,0.31,1
0.10,-41.86,-105.69,1
0.00,-1.34,0.31,1
0.06,-1.16,0.31,1
1.06,-42.30,-105.38,1
0.06,-1.53,0.37,1
0.06,-1.16,0.31,1
0.51,-41.82,-105.20,1
0.12,-1.34,0.31,1
0.24,-1.16,0.37,1
0.15,-42.35,-104.31,1
0.00,-1.16,0.31,1
0.24,-1.16,0.37,1
0.23,-42.20,-105.40,1
0.24,-1.28,0.37,1
0.24,-1.16,0.37,1
-0.13,-41.98,-105.32,1
-0.06,-1.16,0.37,1
0.24,-1.16,0.37,1
-0.39,-41.42,-105.22,1
0.06,-1.34,0.24,1
0.24,-1.16,0.37,1
0.62,-42.08,-107.04,1
0.12,-1.16,0.31,1
0.24,-1.16,0.37,1
0.12,-42.27,-105.92,1
0.06,-1.34,0.37,1
0.06,-1.28,0.43,1
-0.02,-42.42,-106.01,1
0.18,-1.40,0.24,1
0.06,-1.28,0.43,1
0.39,-42.41,-105.60,1
0.06,-1.16,0.37,1
0.06,-1.28,0.43,1
0.17,-41.92,-105.33,1
0.12,-1.40,0.24,1
0.06,-1.28,0.43,1
0.71,-42.10,-105.13,1
0.12,-1.40,0.37,1
0.06,-1.28,0.43,1
-0.04,-42.11,-105.07,1
0.06,-1.40,0.43,1
0.06,-1.28,0.43,1
-0.44,-42.21,-104.03,1
-0.06,-1.59,0.31,1
0.24,-1.53,0.43,1
0.48,-42.46,-105.59,1
0.24,-1.46,0.18,1
0.24,-1.53,0.43,1
0.32,-41.85,-106.69,1
0.12,-1.71,0.24,1
0.24,-1.53,0.43,1
-0.32,-42.14,-105.25,1
0.24,-1.59,0.31,1
0.24,-1.53,0.43,1
0.32,-42.37,-106.16,1
0.00,-1.34,0.37,1
0.24,-1.53,0.43,1
0.16,-42.07,-106.19,1
0.06,-1.40,0.49,1
0.24,-1.53,0.43,1
0.01,-41.69,-105.09,1
0.00,-1.65,0.49,1
0.24,-1.65,0.31,1
0.38,-41.89,-105.73,1
0.06,-1.59,0.31,1
0.24,-1.65,0.31,1
0.31,-41.82,-105.85,1
0.06,-1.59,0.37,1
0.24,-1.65,0.31,1
0.65,-41.67,-104.88,1
0.06,-1.77,0.31,1
0.24,-1.65,0.31,1
0.92,-42.20,-104.83,1
0.00,-1.53,0.24,1
0.24,-1.65,0.31,1
0.28,-42.02,-105.19,1
0.00,-1.59,0.18,1
0.24,-1.65,0.31,1
-0.18,-41.43,-105.73,1
0.00,-1.28,0.24,1
0.31,-1.46,0.18,1
0.12,-41.98,-105.68,1
0.24,-1.53,0.31,1
0.31,-1.46,0.18,1
-0.20,-42.16,-105.76,1
-0.06,-1.46,0.37,1
0.31,-1.46,0.18,1
-0.22,-42.13,-106.58,1
0.12,-1.71,0.37,1
0.31,-1.46,0.18,1
0.57,-42.49,-104.83,1
0.00,-1.59,0.37,1
0.31,-1.46,0.18,1
0.28,-41.96,-104.88,1
0.31,-1.65,0.31,1
0.31,-1.46,0.18,1
0.11,-41.97,-105.79,1
0.00,-1.53,0.31,1
0.18,-1.53,0.31,1
0.56,-42.47,-106.92,1
0.00,-1.40,0.31,1
0.18,-1.53,0.31,1
0.35,-41.92,-105.57,1
-0.12,-1.40,0.31,1
0.18,-1.53,0.31,1
0.43,-42.31,-106.56,1
0.00,-1.53,0.24,1
0.18,-1.53,0.31,1
0.51,-41.63,-106.58,1
0.24,-1.53,0.43,1
0.18,-1.53,0.31,1
0.72,-41.77,-105.37,1
0.06,-1.65,0.31,1
0.18,-1.53,0.31,1
0.60,-42.00,-106.34,1
0.18,-1.65,0.31,1
0.18,-1.53,0.31,1
-0.22,-42.54,-106.10,1
0.31,-1.40,0.37,1
0.18,-1.53,0.31,1
0.67,-42.42,-106.26,1
0.31,-1.53,0.31,1
0.18,-1.53,0.31,1
0.04,-41.92,-105.59,1
0.37,-1.22,0.31,1
0.18,-1.53,0.31,1
1.18,-41.92,-105.25,1
-0.12,-1.34,0.49,1
0.18,-1.53,0.31,1
0.17,-42.29,-105.65,1
0.31,-1.53,0.31,1
0.18,-1.53,0.31,1
0.38,-42.04,-106.42,1
0.06,-1.40,0.24,1
0.18,-1.53,0.31,1
0.40,-42.40,-106.20,1
-0.06,-1.53,0.43,1
0.18,-1.53,0.31,1
0.59,-42.25,-106.40,1
0.18,-1.40,0.31,1
0.18,-1.53,0.31,1
0.39,-42.38,-105.46,1
0.18,-1.71,0.31,1
0.18,-1.53,0.31,1
0.32,-42.21,-106.48,1
0.18,-1.40,0.31,1
0.18,-1.53,0.31,1
0.10,-41.65,-105.79,1
0.24,-1.40,0.37,1
0.18,-1.46,0.43,1
0.28,-42.32,-105.15,1
0.31,-1.53,0.31,1
0.18,-1.46,0.43,1
0.42,-41.97,-105.29,1
0.06,-1.34,0.31,1
0.18,-1.46,0.43,1
0.54,-41.96,-105.60,1
0.06,-1.40,0.37,1
0.18,-1.46,0.43,1
0.59,-42.07,-105.02,1
0.06,-1.53,0.49,1
0.18,-1.46,0.43,1
0.29,-41.54,-104.77,1
0.12,-1.46,0.37,1
0.18,-1.46,0.43,1
-0.06,-42.13,-105.90,1
0.12,-1.65,0.24,1
0.24,-1.40,0.24,1
0.98,-41.67,-105.10,1
0.18,-1.53,0.31,1
0.24,-1.40,0.24,1
0.31,-41.78,-105.33,1
0.06,-1.53,0.31,1
0.12,-1.46,0.37,1
0.38,-41.89,-105.38,1
0.18,-1.59,0.43,1
0.12,-1.46,0.37,1
-0.17,-41.72,-105.15,1
0.24,-1.53,0.43,1
0.12,-1.46,0.37,1
0.09,-41.82,-105.13,1
0.18,-1.40,0.37,1
0.12,-1.46,0.37,1
0.18,-42.09,-105.77,1
0.24,-1.40,0.37,1
0.12,-1.46,0.37,1
0.37,-42.14,-105.87,1
0.00,-1.59,0.37,1
0.12,-1.46,0.37,1
0.11,-42.05,-104.90,1
0.31,-1.71,0.37,1
0.12,-1.46,0.37,1
0.13,-42.30,-105.77,1
0.12,-1.34,0.24,1
0.12,-1.46,0.37,1
0.84,-41.94,-104.44,1
0.12,-1.77,0.31,1
0.12,-1.46,0.37,1
0.37,-42.27,-105.16,1
0.24,-1.59,0.37,1
0.12,-1.46,0.37,1
0.65,-41.97,-105.85,1
0.12,-1.46,0.18,1
0.12,-1.46,0.37,1
0.56,-42.14,-105.80,1
-0.12,-1.59,0.31,1
0.12,-1.46,0.37,1
0.76,-42.26,-105.16,1
0.24,-1.59,0.37,1
0.12,-1.46,0.37,1
-0.02,-42.31,-106.56,1
0.12,-1.59,0.24,1
0.12,-1.46,0.37,1
0.65,-42.20,-104.30,1
0.06,-1.65,0.43,1
0.12,-1.46,0.37,1
0.11,-41.67,-105.88,1
0.18,-1.65,0.43,1
0.12,-1.46,0.37,1
-0.29,-42.26,-104.58,1
-0.12,-1.46,0.43,1
0.12,-1.46,0.37,1
-0.04,-42.31,-105.32,1
0.18,-1.71,0.24,1
0.12,-1.46,0.37,1
0.17,-41.75,-104.75,1
0.00,-1.71,0.43,1
0.18,-1.46,0.37,1
-0.24,-42.26,-105.36,1
0.24,-1.59,0.24,1
0.18,-1.46,0.37,1
0.13,-42.25,-104.58,1
0.18,-1.40,0.31,1
0.18,-1.46,0.37,1
0.33,-42.52,-106.05,1
0.24,-1.46,0.37,1
0.18,-1.46,0.37,1
-0.22,-42.09,-105.73,1
0.24,-1.53,0.37,1
0.18,-1.46,0.37,1
-0.09,-42.48,-105.90,1
0.18,-1.65,0.18,1
0.18,-1.46,0.37,1
0.07,-41.99,-105.59,1
0.00,-1.65,0.37,1
0.06,-1.71,0.37,1
-0.10,-42.44,-106.14,1
0.12,-1.71,0.37,1
0.06,-1.71,0.37,1
-0.07,-41.96,-105.03,1
0.06,-1.53,0.37,1
0.06,-1.71,0.37,1
-0.04,-42.38,-105.31,1
0.18,-1.40,0.12,1
0.06,-1.71,0.37,1
0.12,-42.47,-103.99,1
0.06,-1.28,0.24,1
0.06,-1.71,0.37,1
-0.37,-42.21,-105.29,1
0.18,-1.71,0.31,1
0.06,-1.71,0.37,1
-0.05,-42.40,-106.63,1
0.06,-1.40,0.31,1
0.06,-1.71,0.37,1
0.22,-42.60,-106.53,1
0.00,-1.71,0.37,1
0.06,-1.71,0.37,1
0.01,-42.15,-106.30,1
-0.06,-1.65,0.31,1
0.06,-1.71,0.37,1
0.01,-42.08,-106.26,1
0.00,-1.53,0.31,1
0.06,-1.71,0.37,1
-0.16,-41.92,-105.29,1
-0.06,-1.46,0.24,1
0.06,-1.71,0.37,1
-0.09,-42.33,-105.10,1
-0.06,-1.53,0.31,1
0.06,-1.71,0.37,1
0.15,-42.00,-104.50,1
0.12,-1.53,0.37,1
0.00,-1.28,0.18,1
0.21,-42.29,-104.15,1
0.06,-1.34,0.49,1
0.00,-1.28,0.18,1
-0.33,-42.47,-104.75,1
0.24,-1.34,0.31,1
0.00,-1.28,0.18,1
-0.06,-41.99,-105.13,1
0.06,-1.46,0.24,1
0.00,-1.28,0.18,1
0.38,-42.13,-104.83,1
-0.06,-1.46,0.18,1
0.00,-1.28,0.18,1
0.76,-42.82,-104.30,1
0.12,-1.53,0.37,1
0.00,-1.28,0.18,1
-0.05,-42.40,-105.71,1
0.12,-1.46,0.31,1
0.00,-1.46,0.31,1
0.62,-41.75,-105.26,1
0.00,-1.59,0.43,1
0.00,-1.46,0.31,1
-0.11,-42.75,-105.10,1
0.06,-1.46,0.37,1
0.00,-1.46,0.31,1
0.39,-42.40,-104.60,1
0.00,-1.59,0.37,1
0.00,-1.46,0.31,1
-0.17,-42.74,-105.25,1
0.12,-1.40,0.24,1
0.00,-1.46,0.31,1
-0.32,-42.24,-104.91,1
0.00,-1.59,0.31,1
0.00,-1.46,0.31,1
-0.33,-42.53,-104.98,1
0.18,-1.65,0.18,1
0.00,-1.46,0.31,1
0.32,-42.19,-105.08,1
0.06,-1.65,0.37,1
0.00,-1.46,0.31,1
0.09,-41.80,-106.56,1
0.31,-1.83,0.43,1
0.00,-1.46,0.31,1
0.65,-41.59,-104.93,1
0.06,-1.40,0.37,1
0.00,-1.46,0.31,1
-0.10,-41.83,-104.83,1
0.24,-1.65,0.31,1
0.00,-1.46,0.31,1
-0.31,-42.24,-104.66,1
0.12,-1.65,0.31,1
0.00,-1.46,0.31,1
0.28,-41.87,-104.90,1
0.18,-1.59,0.18,1
0.12,-1.59,0.31,1
0.06,-42.05,-105.41,1
0.06,-1.59,0.24,1
0.12,-1.59,0.31,1
0.07,-42.21,-105.71,1
0.18,-1.59,0.31,1
0.12,-1.59,0.31,1
0.11,-41.70,-105.65,1
0.06,-1.34,0.24,1
0.12,-1.59,0.31,1
0.62,-42.32,-104.96,1
-0.18,-1.28,0.24,1
0.12,-1.59,0.31,1
0.07,-42.09,-104.48,1
-0.12,-1.34,0.37,1
0.12,-1.59,0.31,1
-0.02,-42.44,-105.29,1
-0.06,-1.53,0.43,1
0.12,-1.59,0.31,1
0.43,-42.02,-105.75,1
0.00,-1.46,0.55,1
0.12,-1.59,0.31,1
0.09,-41.98,-106.09,1
0.12,-1.65,0.31,1
0.12,-1.59,0.31,1
0.29,-41.91,-105.83,1
-0.06,-1.40,0.43,1
0.12,-1.59,0.31,1
-0.26,-42.38,-105.26,1
0.06,-1.46,0.31,1
0.12,-1.59,0.31,1
0.27,-42.24,-105.94,1
0.00,-1.46,0.37,1
0.12,-1.59,0.31,1
0.01,-41.78,-105.77,1
0.12,-1.40,0.18,1
0.12,-1.59,0.31,1
0.71,-41.78,-105.25,1
0.00,-1.40,0.31,1
0.12,-1.59,0.31,1
0.05,-42.21,-106.73,1
-0.06,-1.46,0.24,1
0.12,-1.59,0.31,1
0.12,-42.11,-106.84,1
0.00,-1.40,0.24,1
0.12,-1.59,0.31,1
0.54,-42.37,-105.77,1
-0.06,-1.40,0.31,1
0.12,-1.59,0.31,1
0.06,-42.05,-105.31,1
0.06,-1.34,0.31,1
0.12,-1.59,0.31,1
0.57,-42.29,-105.83,1
0.00,-1.22,0.31,1
0.12,-1.59,0.31,1
0.26,-41.75,-105.71,1
0.06,-1.28,0.24,1
0.12,-1.59,0.31,1
0.10,-42.20,-105.91,1
0.06,-1.22,0.49,1
0.12,-1.59,0.31,1
0.65,-42.11,-105.30,1
-0.06,-1.34,0.37,1
0.12,-1.59,0.31,1
0.70,-41.78,-104.99,1
-0.06,-1.53,0.24,1
0.12,-1.59,0.31,1
0.48,-42.21,-105.36,1
0.18,-1.34,0.31,1
0.12,-1.59,0.31,1
0.98,-42.49,-104.43,1
0.24,-1.46,0.31,1
0.12,-1.59,0.31,1
0.82,-42.88,-105.38,1
0.06,-1.59,0.37,1
0.12,-1.59,0.31,1
0.28,-42.22,-105.26,1
0.00,-1.46,0.43,1
0.12,-1.59,0.31,1
0.67,-42.13,-105.48,1
0.00,-1.53,0.43,1
0.12,-1.59,0.31,1
0.27,-41.94,-105.16,1
0.18,-1.59,0.43,1
0.12,-1.59,0.31,1
0.07,-41.72,-105.02,1
-0.06,-1.22,0.24,1
0.12,-1.10,0.43,1
0.38,-42.25,-105.86,1
0.24,-1.46,0.37,1
0.12,-1.10,0.43,1
0.28,-42.60,-105.25,1
0.12,-1.40,0.31,1
0.12,-1.10,0.43,1
0.17,-42.41,-104.91,1
0.06,-1.46,0.31,1
0.12,-1.10,0.43,1
0.34,-41.97,-105.18,1
0.00,-1.59,0.18,1
0.12,-1.10,0.43,1
-0.10,-41.66,-105.00,1
-0.06,-1.40,0.31,1
0.12,-1.10,0.43,1
1.01,-42.30,-105.13,1
0.18,-1.59,0.31,1
0.12,-1.10,0.43,1
0.37,-42.26,-105.57,1
0.18,-1.53,0.31,1
0.12,-1.10,0.43,1
0.11,-42.61,-105.27,1
0.12,-1.28,0.37,1
0.12,-1.10,0.43,1
0.27,-42.27,-105.24,1
-0.06,-1.34,0.18,1
0.12,-1.10,0.43,1
-0.11,-42.49,-105.77,1
0.12,-1.40,0.37,1
0.12,-1.10,0.43,1
-0.12,-42.32,-105.68,1
0.06,-1.34,0.31,1
0.12,-1.10,0.43,1
-0.07,-41.85,-107.60,1
0.06,-1.53,0.31,1
0.12,-1.10,0.43,1
-0.22,-42.20,-105.85,1
-0.06,-1.46,0.31,1
0.12,-1.10,0.43,1
0.55,-41.96,-105.14,1
0.06,-1.28,0.31,1
0.12,-1.10,0.43,1
0.37,-41.80,-105.38,1
0.00,-1.34,0.31,1
0.12,-1.10,0.43,1
-0.01,-42.14,-105.80,1
0.00,-1.10,0.31,1
0.12,-1.10,0.43,1
0.35,-42.43,-104.99,1
0.12,-1.46,0.37,1
0.12,-1.10,0.43,1
0.10,-42.09,-106.32,1
-0.12,-1.40,0.31,1
0.12,-1.10,0.43,1
-0.16,-41.87,-106.03,1
0.12,-1.34,0.43,1
0.12,-1.10,0.43,1
0.51,-42.14,-106.29,1
0.31,-1.34,0.37,1
0.12,-1.10,0.43,1
0.65,-42.20,-106.04,1
0.12,-1.53,0.43,1
0.12,-1.10,0.43,1
0.20,-42.07,-105.11,1
0.12,-1.40,0.18,1
0.12,-1.10,0.43,1
0.33,-41.70,-105.99,1
0.24,-1.46,0.37,1
0.12,-1.10,0.43,1
0.21,-42.38,-105.66,1
0.18,-1.65,0.37,1
0.12,-1.10,0.43,1
0.62,-42.11,-106.57,1
0.00,-1.53,0.49,1
0.12,-1.10,0.43,1
0.20,-41.99,-106.07,1
0.06,-1.34,0.31,1
0.12,-1.10,0.43,1
0.68,-42.26,-105.70,1
0.00,-1.53,0.24,1
0.12,-1.10,0.43,1
0.45,-42.26,-105.54,1
-0.06,-1.53,0.31,1
0.12,-1.10,0.43,1
0.65,-42.16,-104.87,1
0.06,-1.40,0.49,1
0.12,-1.10,0.43,1
0.32,-42.02,-105.31,1
0.18,-1.34,0.24,1
0.06,-1.34,0.18,1
0.29,-42.18,-105.32,1
-0.06,-1.40,0.43,1
0.06,-1.34,0.18,1
0.88,-41.82,-106.32,1
0.00,-1.34,0.37,1
0.06,-1.34,0.18,1
0.70,-42.63,-105.07,1
0.12,-1.34,0.49,1
0.06,-1.34,0.18,1
0.29,-42.35,-104.97,1
0.18,-1.46,0.43,1
0.06,-1.34,0.18,1
0.52,-42.00,-106.74,1
0.12,-1.22,0.31,1
0.06,-1.34,0.18,1
0.40,-42.64,-105.63,1
-0.12,-1.28,0.37,1
0.06,-1.34,0.18,1
0.15,-42.11,-105.64,1
0.06,-1.40,0.37,1
0.06,-1.34,0.18,1
0.17,-42.20,-105.66,1
-0.06,-1.40,0.37,1
0.06,-1.34,0.18,1
-0.11,-42.61,-106.19,1
0.18,-1.53,0.37,1
0.06,-1.34,0.18,1
-0.18,-41.67,-104.99,1
0.12,-1.22,0.24,1
0.06,-1.34,0.18,1
0.63,-41.87,-105.22,1
0.00,-1.28,0.31,1
0.06,-1.34,0.18,1
0.05,-42.52,-105.53,1
0.06,-1.16,0.18,1
0.06,-1.34,0.18,1
0.33,-42.32,-104.88,1
-0.06,-1.28,0.31,1
0.06,-1.34,0.18,1
0.95,-42.32,-104.75,1
0.12,-1.34,0.31,1
0.06,-1.34,0.18,1
0.50,-41.77,-105.31,1
-0.12,-1.40,0.37,1
0.06,-1.34,0.18,1
0.73,-41.97,-105.08,1
0.37,-1.28,0.31,1
0.06,-1.34,0.18,1
-0.05,-42.27,-106.68,1
0.00,-1.34,0.43,1
0.06,-1.34,0.37,1
0.56,-42.40,-106.05,1
0.06,-1.34,0.37,1
0.06,-1.34,0.37,1
0.95,-42.65,-105.99,1
0.06,-1.10,0.31,1
0.06,-1.34,0.37,1
0.38,-41.81,-106.67,1
0.24,-1.34,0.24,1
0.06,-1.34,0.37,1
0.94,-42.15,-106.37,1
0.12,-1.40,0.31,1
0.06,-1.34,0.37,1
0.04,-41.80,-106.38,1
0.06,-1.22,0.24,1
0.06,-1.34,0.37,1
0.20,-41.74,-105.43,1
0.12,-1.46,0.31,1
0.06,-1.28,0.31,1
0.21,-41.89,-106.42,1
0.06,-1.53,0.37,1
0.06,-1.28,0.31,1
0.59,-42.14,-105.40,1
-0.18,-1.16,0.43,1
0.06,-1.28,0.31,1
0.56,-42.02,-105.35,1
0.00,-1.28,0.37,1
0.06,-1.28,0.31,1
-0.01,-42.19,-106.15,1
0.06,-1.46,0.43,1
0.06,-1.28,0.31,1
0.21,-42.64,-105.66,1
0.18,-1.34,0.31,1
0.06,-1.28,0.31,1
0.06,-42.15,-106.21,1
0.06,-1.28,0.37,1
0.06,-1.28,0.31,1
0.16,-41.86,-105.07,1
0.00,-1.22,0.31,1
0.06,-1.28,0.31,1
-0.52,-41.99,-105.83,1
0.12,-1.34,0.24,1
0.06,-1.28,0.31,1
0.43,-41.96,-105.48,1
0.06,-1.53,0.49,1
0.06,-1.28,0.31,1
0.52,-42.55,-105.77,1
0.06,-1.40,0.37,1
0.06,-1.28,0.31,1
0.73,-42.16,-105.42,1
-0.18,-1.34,0.18,1
0.06,-1.28,0.31,1
0.35,-42.21,-105.18,1
0.18,-1.59,0.49,1
0.06,-1.28,0.31,1
0.61,-41.74,-106.04,1
0.06,-1.46,0.24,1
0.06,-1.28,0.31,1
0.18,-42.31,-105.59,1
-0.06,-1.40,0.37,1
0.06,-1.28,0.31,1
0.70,-42.43,-106.18,1
0.00,-1.34,0.49,1
0.06,-1.28,0.31,1
0.61,-42.43,-105.77,1
0.18,-1.28,0.31,1
0.06,-1.28,0.31,1
0.56,-41.93,-105.00,1
0.00,-1.28,0.37,1
0.06,-1.28,0.31,1
0.23,-42.37,-105.46,1
0.06,-1.28,0.31,1
0.06,-1.28,0.31,1
0.89,-42.54,-106.16,1
0.06,-1.22,0.49,1
0.06,-1.28,0.31,1
0.71,-41.78,-105.88,1
0.06,-1.40,0.37,1
0.06,-1.28,0.31,1
0.06,-41.91,-106.14,1
0.00,-1.16,0.31,1
0.06,-1.28,0.31,1
0.59,-42.22,-104.76,1
0.24,-1.04,0.31,1
0.06,-1.28,0.31,1
0.43,-42.03,-106.91,1
0.12,-1.34,0.31,1
0.06,-1.28,0.31,1
0.35,-41.63,-105.57,1
0.00,-1.16,0.18,1
0.06,-1.28,0.31,1
0.15,-42.07,-105.15,1
0.12,-1.22,0.43,1
0.06,-1.28,0.31,1
0.17,-41.85,-105.81,1
0.06,-1.53,0.37,1
0.06,-1.28,0.31,1
0.45,-41.92,-105.54,1
0.06,-1.16,0.31,1
0.06,-1.28,0.31,1
0.37,-42.31,-105.27,1
-0.12,-1.28,0.37,1
0.06,-1.28,0.31,1
0.65,-42.13,-105.68,1
-0.06,-1.34,0.31,1
0.06,-1.28,0.31,1
-0.28,-41.69,-106.31,1
0.06,-1.46,0.18,1
0.06,-1.28,0.31,1
0.31,-41.72,-104.93,1
0.00,-1.34,0.43,1
0.06,-1.28,0.31,1
0.29,-41.72,-105.70,1
-0.18,-1.46,0.37,1
0.06,-1.28,0.31,1
0.62,-41.41,-105.69,1
0.31,-1.28,0.31,1
0.06,-1.28,0.31,1
0.23,-41.63,-106.75,1
-0.06,-1.16,0.31,1
0.06,-1.28,0.31,1
0.31,-41.89,-106.95,1
0.00,-1.40,0.49,1
0.06,-1.28,0.31,1
0.54,-41.98,-105.25,1
-0.12,-1.16,0.31,1
0.06,-1.28,0.31,1
0.52,-41.31,-106.58,1
0.00,-1.53,0.37,1
0.06,-1.28,0.31,1
0.59,-41.86,-105.96,1
0.18,-1.34,0.43,1
0.06,-1.28,0.31,1
-0.17,-42.07,-105.60,1
0.12,-1.22,0.24,1
0.06,-1.28,0.31,1
0.66,-41.92,-106.51,1
0.06,-1.40,0.37,1
0.06,-1.28,0.31,1
0.17,-41.99,-106.13,1
0.12,-1.46,0.43,1
0.06,-1.28,0.31,1
0.15,-42.16,-105.83,1
-0.12,-1.34,0.43,1
0.06,-1.28,0.31,1
0.27,-42.02,-105.40,1
-0.06,-1.34,0.24,1
0.06,-1.28,0.31,1
0.15,-41.61,-105.98,1
0.00,-1.46,0.37,1
0.06,-1.28,0.31,1
0.78,-42.22,-106.10,1
0.12,-1.22,0.24,1
0.06,-1.28,0.31,1
-0.42,-42.35,-106.10,1
-0.06,-1.10,0.37,1
0.06,-1.28,0.31,1
-0.42,-41.61,-105.58,1
0.06,-1.28,0.31,1
0.12,-1.22,0.37,1
-0.07,-41.97,-105.24,1
-0.06,-1.16,0.37,1
0.12,-1.22,0.37,1
-0.18,-42.43,-104.86,1
0.00,-1.34,0.31,1
0.12,-1.22,0.37,1
-0.20,-42.41,-105.73,1
0.00,-1.16,0.31,1
0.12,-1.22,0.37,1
-0.27,-41.77,-105.52,1
0.06,-1.16,0.31,1
0.12,-1.22,0.37,1
0.89,-41.93,-104.93,1
0.06,-1.34,0.12,1
0.12,-1.22,0.37,1
-0.39,-42.13,-105.81,1
0.06,-1.16,0.37,1
0.12,-1.22,0.37,1
-0.38,-41.93,-105.42,1
0.12,-1.16,0.43,1
0.12,-1.22,0.37,1
1.00,-42.02,-106.16,1
0.12,-1.34,0.37,1
0.06,-1.46,0.24,1
0.31,-41.77,-105.19,1
0.12,-1.59,0.31,1
0.06,-1.46,0.24,1
0.20,-41.85,-105.46,1
-0.06,-1.34,0.31,1
0.06,-1.46,0.24,1
0.62,-41.93,-105.68,1
0.12,-1.04,0.37,1
0.06,-1.46,0.24,1
-0.17,-42.37,-105.98,1
0.06,-1.34,0.24,1
0.06,-1.46,0.24,1
-0.05,-42.59,-106.25,1
-0.12,-1.28,0.24,1
0.06,-1.46,0.24,1
0.49,-42.68,-105.87,1
0.06,-1.28,0.37,1
0.24,-1.40,0.37,1
0.56,-42.58,-106.01,1
0.24,-1.40,0.43,1
0.24,-1.40,0.37,1
0.09,-42.76,-105.02,1
0.12,-1.46,0.43,1
0.24,-1.40,0.37,1
0.56,-42.32,-105.71,1
0.06,-1.28,0.31,1
0.24,-1.40,0.37,1
0.79,-42.35,-105.73,1
0.24,-1.10,0.37,1
0.24,-1.40,0.37,1
0.16,-41.50,-106.23,1
0.00,-1.40,0.24,1
0.24,-1.40,0.37,1
-0.10,-42.08,-106.29,1
0.18,-1.40,0.18,1
0.18,-1.10,0.24,1
0.05,-41.58,-106.42,1
0.06,-1.22,0.37,1
0.18,-1.10,0.24,1
0.68,-42.19,-106.36,1
0.06,-1.53,0.43,1
0.18,-1.10,0.24,1
0.07,-41.78,-105.55,1
0.12,-1.22,0.18,1
0.18,-1.10,0.24,1
0.61,-42.59,-106.36,1
0.06,-1.34,0.37,1
0.18,-1.10,0.24,1
0.60,-42.08,-105.47,1
0.00,-1.34,0.37,1
0.18,-1.10,0.24,1
0.68,-42.02,-106.90,1
0.12,-1.40,0.18,1
0.06,-1.40,0.24,1
0.81,-42.04,-106.01,1
0.18,-1.53,0.31,1
0.06,-1.40,0.24,1
0.68,-42.02,-106.56,1
0.00,-1.28,0.37,1
0.06,-1.40,0.24,1
-0.06,-41.97,-105.43,1
-0.12,-1.34,0.31,1
0.06,-1.40,0.24,1
0.49,-41.78,-105.98,1
0.00,-1.34,0.18,1
0.06,-1.40,0.24,1
0.84,-41.55,-106.46,1
-0.06,-1.46,0.37,1
0.06,-1.40,0.24,1
0.49,-41.86,-106.58,1
0.00,-1.40,0.31,1
0.12,-1.22,0.37,1
0.95,-41.93,-104.88,1
0.18,-1.59,0.43,1
0.12,-1.22,0.37,1
0.59,-41.96,-105.88,1
0.00,-1.53,0.31,1
0.12,-1.22,0.37,1
-0.20,-41.66,-106.18,1
-0.06,-1.53,0.37,1
0.12,-1.22,0.37,1
-0.07,-42.00,-106.85,1
0.00,-1.34,0.31,1
0.12,-1.22,0.37,1
0.45,-42.31,-106.67,1
0.31,-1.46,0.31,1
0.12,-1.22,0.37,1
0.48,-42.36,-105.64,1
0.12,-1.53,0.49,1
0.00,-1.46,0.37,1
0.45,-42.55,-105.97,1
0.00,-1.40,0.31,1
0.00,-1.46,0.37,1
0.42,-42.33,-106.47,1
-0.06,-1.40,0.43,1
0.00,-1.46,0.37,1
0.32,-42.57,-105.64,1
0.00,-1.46,0.18,1
0.00,-1.46,0.37,1
0.88,-42.26,-106.05,1
0.06,-1.53,0.55,1
0.00,-1.46,0.37,1
0.90,-42.20,-106.30,1
0.24,-1.16,0.18,1
0.00,-1.46,0.37,1
0.79,-42.53,-106.60,1
0.06,-1.46,0.31,1
0.06,-1.46,0.37,1
0.63,-41.44,-105.87,1
0.06,-1.34,0.37,1
0.06,-1.46,0.37,1
0.76,-42.54,-106.16,1
0.00,-1.28,0.37,1
0.06,-1.46,0.37,1
0.77,-42.16,-106.37,1
0.06,-1.34,0.31,1
0.06,-1.46,0.37,1
1.06,-42.18,-107.35,1
0.06,-1.16,0.37,1
0.06,-1.46,0.37,1
0.76,-41.92,-106.31,1
0.06,-1.04,0.31,1
0.06,-1.46,0.37,1
0.73,-42.18,-106.14,1
0.06,-1.16,0.37,1
0.06,-1.40,0.31,1
0.87,-42.05,-106.48,1
0.12,-1.46,0.43,1
0.06,-1.40,0.31,1
1.20,-42.36,-107.03,1
0.00,-1.28,0.37,1
0.06,-1.40,0.31,1
0.34,-42.05,-107.47,1
0.06,-1.22,0.37,1
0.06,-1.40,0.31,1
0.70,-42.44,-106.41,1
0.00,-1.40,0.43,1
0.06,-1.40,0.31,1
0.49,-42.20,-106.49,1
0.24,-1.28,0.43,1
0.06,-1.40,0.31,1
0.94,-42.19,-106.54,1
0.12,-1.40,0.37,1
-0.06,-1.34,0.31,1
0.82,-41.86,-106.27,1
0.06,-1.46,0.31,1
-0.06,-1.34,0.31,1
0.68,-41.93,-106.30,1
0.00,-1.22,0.43,1
-0.06,-1.34,0.31,1
0.12,-41.76,-107.25,1
0.00,-1.40,0.43,1
-0.06,-1.34,0.31,1
0.20,-41.66,-106.09,1
0.12,-1.34,0.55,1
